New Records,fmt/330,Peak Graphical Waveform File: Outline entry added.
New Records,fmt/331,Autorun Configuration File: Outline entry added.
New Records,fmt/332,ESRI Arc/View Project file 3.x: Outline entry added.
New Records,fmt/333,Chemical Markup Language: Outline entry added.
New Records,fmt/334,Crystallographic Information Framework: Outline entry added.
Updated Records,fmt/14,Acrobat PDF 1.0 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/15,Acrobat PDF 1.1 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/16,Acrobat PDF 1.2 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/17,Acrobat PDF 1.3 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/18,Acrobat PDF 1.4 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/19,Acrobat PDF 1.5 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/20,Acrobat PDF 1.6 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,fmt/91,Scaleable Vector Graphics 1.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/92,Scaleable Vector Graphics 1.1: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/96,Hypertext Markup Language: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/97,Hypertext Markup Language 2.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/98,Hypertext Markup Language 3.2: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/99,Hypertext Markup Language 4.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/100,Hypertext Markup Language 4.01: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/101,Extensible Markup Language 1.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/102,Extensible Hypertext Markup Language 1.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/103,Extensible Hypertext Markup Language 1.1: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,fmt/122,Encapsulated PostScript File Format 1.2: Priority information changed to avoid potential clash with Cascading Style Sheet and EndNote Import File identifications.
Updated Records,fmt/123,Encapsulated PostScript File Format 2.0: Priority information changed to avoid potential clash with Cascading Style Sheet and EndNote Import File identifications.
Updated Records,fmt/124,Encapsulated PostScript File Format 3.0: Priority information changed to avoid potential clash with Cascading Style Sheet and EndNote Import File identifications.
Updated Records,fmt/276,Acrobat PDF 1.7 - Portable Document Format: Existing signature refined through PRONOM Research.
Updated Records,x-fmt/91,PostScript 1.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,x-fmt/406,PostScript 2.0: Priority information changed to avoid potential clash with Cascading Style Sheet indentification.
Updated Records,x-fmt/407,PostScript 2.1: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,x-fmt/408,PostScript 3.0: Priority information changed to avoid potential clash with Cascading Style Sheet identification.
Updated Records,x-fmt/317,ESRI Arc/View Project file 2.x: Record title updated to distinguish different versions.
Signatures,fmt/330,Peak Graphical Waveform File: Signature developed through PRONOM Research.
Signatures,fmt/331,Autorun Configuration File: Signature developed through PRONOM Research.
Signatures,fmt/332,ESRI Arc/View Project file 3.x: Signature developed through PRONOM Research.
Signatures,x-fmt/244,Cascading Style Sheet: Signature developed through PRONOM Research.
Signatures,x-fmt/317,ESRI Arc/View Project file 2.x: Signature developed through PRONOM Research.
Signatures,x-fmt/340,Lotus WordPro Document 96/97: Signature developed through PRONOM Research.
Signatures,x-fmt/418,Icon File Format: Signature developed through PRONOM Research.
Signatures,x-fmt/420,Windows Setup File: Signature developed through PRONOM Research.
Signatures,fmt/333,Chemical Markup Language: Signature submitted by University of Southampton Chemistry Department.
Signatures,fmt/334,Crystallographic Information Framework: Signature submitted by University of Southampton Chemistry Department.
