New Records,fmt/951,Sonic Foundry WAVE 64: Full entry added.
New Records,fmt/952,True Audio 1: Full entry added.
New Records,fmt/953,True Audio 2: Full entry added.
New Records,fmt/954,Adaptive Multi-Rate Wideband Audio: Full entry added.
New Records,fmt/955,Downloadable Sounds Audio: Full entry added.
New Records,fmt/956,RIFF-based MIDI: Full entry added.
New Records,fmt/957,DirectMusic Segment File Format: Full entry added.
New Records,fmt/958,DirectMusic Style File Format: Full entry added.
New Records,fmt/959,Portable Sound Format: Full entry added.
New Records,fmt/960,DOS Sound and Music Interface Advanced Module Format: Full entry added.
New Records,fmt/961,Mobile eXtensible Music Format: Full entry added.
New Records,fmt/962,QCP Audio File Format: Full entry added.
New Records,fmt/963,OMNIC Spectral Data File: Full entry added. Submitted by The Borthwick Institute for Archives.
New Records,fmt/964,Final Draft Document 5-7: Full entry added. Submitted by Hull History Centre.
New Records,fmt/965,Music Encoding Initiative: Full entry added. Submitted by Bibliotheque cantonale et universitaire BCU Lausanne.
New Records,fmt/966,AppleDouble Resource Fork 1: Full entry added. Assisted by research by Archives New Zealand.
New Records,fmt/967,AppleSingle 1: Full entry added. Submitted by Archives New Zealand.
New Records,fmt/968,AppleSingle 2: Full entry added. Submitted by Archives New Zealand.
New Records,fmt/969,Rich Text Format 0: Full entry added. Submitted by National Library of New Zealand.
New Records,fmt/970,Khronos Texture File: Full entry added.
New Records,fmt/971,Microsoft Windows Movie Maker File: Full entry added.
New Records,fmt/972,Dolby MLP Lossless Audio: Full entry added.
New Records,fmt/973,DTS Coherent Acoustics (DCA) Audio: Full entry added.
New Records,fmt/974,Notation Interchange File Format: Full entry added.
Updated Records,fmt/6,Waveform Audio: Simplified signature at suggestion of National Library of New Zealand.
Updated Records,fmt/14,Acrobat PDF 1.0 - Portable Document Format: Gave priority over x-fmt/453 - TrueType Font. Suggested by Archives New Zealand.
Updated Records,fmt/15,Acrobat PDF 1.1 - Portable Document Format: Gave priority over x-fmt/453 - TrueType Font. Suggested by Archives New Zealand.
Updated Records,fmt/16,Acrobat PDF 1.2 - Portable Document Format: Gave priority over x-fmt/453 - TrueType Font. Suggested by Archives New Zealand.
