New Records,fmt/256,Microsoft Works Database for Windows 2000: Outline entry added
New Records,fmt/257,Microsoft Works Spreadsheet for Windows 2000: Outline entry added
New Records,fmt/258,Microsoft Works Word Processor for Windows 2000: Outline entry added
New Records,fmt/259,Microsoft Works Database for DOS 3: Outline entry added
New Records,fmt/260,Microsoft Works Database for DOS 3a: Outline entry added
New Records,fmt/261,Microsoft Works Database for DOS 3b: Outline entry added
New Records,fmt/262,Microsoft Works Spreadsheet for DOS 3: Outline entry added
New Records,fmt/263,Microsoft Works Spreadsheet for DOS 3a: Outline entry added
New Records,fmt/264,Microsoft Works Spreadsheet for DOS 3b: Outline entry added
New Records,fmt/265,Microsoft Works Word Processor for DOS 3: Outline entry added
New Records,fmt/266,Microsoft Works Word Processor for DOS 3a: Outline entry added
New Records,fmt/267,Microsoft Works Word Processor for DOS 3b: Outline entry added
New Records,fmt/268,Microsoft Works Database for Macintosh 3: Outline entry added
New Records,fmt/269,Microsoft Works Database for Macintosh 4: Outline entry added
New Records,fmt/270,Microsoft Works Spreadsheet for Macintosh 3: Outline entry added
New Records,fmt/271,Microsoft Works Spreadsheet for Macintosh 4: Outline entry added
New Records,fmt/272,Microsoft Works Word Processor for Macintosh 3: Outline entry added
New Records,fmt/273,Microsoft Works Word Processor for Macintosh 4: Outline entry added
New Records,fmt/274,SPSS Output File: Full entry added
Updated Records,fmt/101,Extensible Markup Language: Signature now works with both possible variations in the XML specification.
