New Records,fmt/445,Microsoft Excel Macro Enabled: Outline Entry Added.
New Records,fmt/446,Acrobat Catalog Index 2.0: Outline Entry Added.
New Records,fmt/447,Acrobat Catalog Index 3.0: Outline Entry Added.
New Records,fmt/448,Acrobat Catalog Index 3.1: Outline Entry Added.
New Records,fmt/449,Acrobat Catalog Index 3.2: Outline Entry Added.
New Records,fmt/450,VectorWorks 12.5: Outline Entry Added.
New Records,fmt/451,VectorWorks 2009: Outline Entry Added.
New Records,fmt/452,Adobe Catalog Cat File: Outline Entry Added.
New Records,fmt/453,Verity Collection Stop List: Outline Entry Added.
New Records,fmt/454,Verity Collection Index About File: Outline Entry Added.
New Records,fmt/455,Verity Collection Index Pending Transaction: Outline Entry Added.
New Records,fmt/456,Verity Collection Index Style Policy: Outline Entry Added.
New Records,fmt/457,Verity Collection Document Database Descriptor Style Set: Outline Entry Added.
New Records,fmt/458,Verity Collection Document Index Descriptor Style Set: Outline Entry Added.
New Records,fmt/459,Verity Collection Word List Descriptor Style Set: Outline Entry Added.
New Records,fmt/460,Verity Collection Partition Definition Descriptor Style Set: Outline Entry Added.
New Records,fmt/461,Verity Collection Index Descriptor File: Outline Entry Added.
New Records,fmt/462,MS DOS Compression Format: Outline Entry Added.
New Records,fmt/463,JPEG 2000 Compound Image File Format: Outline Entry Added.
New Records,fmt/464,CorelDraw Drawing 5: Outline Entry Added.
New Records,fmt/465,CorelDraw Drawing 4: Outline Entry Added.
New Records,fmt/466,CorelDraw Drawing 2: Outline Entry Added.
New Records,fmt/467,CorelDraw Drawing 1: Outline Entry Added.
Updated Records,fmt/6,Waveform Audio: Existing signature refined through PRONOM Research.
Updated Records,fmt/39,Microsoft Word Document 6/95: Renamed from 'Microsoft Word Document for Windows 6/95' to reflect that this format is identical on Mac.
Updated Records,fmt/40,Microsoft Word Document 97-2003: Renamed from 'Microsoft Word Document for Windows 97-2003' to reflect that this format is identical on Mac.
Updated Records,fmt/41,Raw JPEG Stream: Existing signature refined through PRONOM Research.
