New Records,fmt/1845,"Final Draft Document v.8: Full entry added. Submitted by Stadtarchiv Hof (Municipal Archives of Hof, Free State of Bavaria, Germany)."
New Records,fmt/1846,"Fountain Markup Language File: Extension-only entry added. Submitted by Stadtarchiv Hof (Municipal Archives of Hof, Free State of Bavaria, Germany)."
New Records,fmt/1847,Esri ArcMap Label File: Extension-only entry added. Submitted by Brigham Young University.
New Records,fmt/1848,"Trelby Document File: Full entry added. Submitted by Stadtarchiv Hof (Municipal Archives of Hof, Free State of Bavaria, Germany)."
New Records,fmt/1849,General Purpose RAW (GoPro GPR): Full entry added. Submitted by The Church of Jesus Christ of Latter-Day Saints.
New Records,fmt/1850,WordPerfect Macro File: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1851,DAV Video Format: Full entry added. Submitted by Preservica.
New Records,fmt/1852,Camtasia Recording File: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1853,Camtasia Studio Project: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1854,Open Media Framework Interchange 1.0: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1855,Open Media Framework Interchange 2.0: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1856,Enhanced Image Package: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1857,Capture One Session File: Full entry added. Submitted by Brigham Young University.
New Records,fmt/1858,Microsoft Excel Workspace File 5/95: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1859,Adobe Air 2.5: Extension-only entry added. Submitted by The National Library of Australia.
New Records,fmt/1860,dBASE Report Form Definition File IV: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1861,Quicken 3 Database File: Full entry added. Submitted by The National Library of Australia.
Updated Records,fmt/175,Microsoft Excel for Macintosh 2001: PUID deprecated. Submitted by Brigham Young University.
Updated Records,fmt/176,Microsoft Excel for Macintosh 2002: PUID deprecated. Submitted by Brigham Young University.
Updated Records,fmt/177,Microsoft Excel for Macintosh 2004: PUID deprecated. Submitted by Brigham Young University.
Updated Records,fmt/205,Synchronized Multimedia Integration Language: Updated signature. Submitted by The National Library of Australia.
Updated Records,fmt/649,MPEG-1 Elementary Stream: Updated signature by broadening byte range. Submitted by The National Library of Australia.
Updated Records,fmt/696,"Sibelius: Updated signature description. Submitted by Digital Preservation Department, The National Archives (UK)."
Updated Records,fmt/803,"Encase Image File/Expert Witness Compression File: Updated name, added priority over ISO 9660 Disk Image File. Submitted by Brigham Young University."
Updated Records,fmt/938,"Python Source Code File: Updated name and description and added a link to the official documentation. Submitted by Stadtarchiv Hof (Municipal Archives of Hof, Free State of Bavaria, Germany)."
Updated Records,fmt/964,"Final Draft Document 5-7: Added relationship and developer. Submitted by Digital Preservation Department, The National Archives (UK)."
Updated Records,fmt/1149,"Markdown: Added extension .markdown and reference links. Submitted by Stadtarchiv Hof (Municipal Archives of Hof, Free State of Bavaria, Germany)."
Updated Records,fmt/1213,Zoner Callisto Metafile 2: Extension changed from .f to .zmf. Submitted by Preservica.
