New Records,fmt/1354,QuickBooks Backup File: Full entry added. Submitted by National Library of Australia.
New Records,fmt/1355,WARC 1.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1356,Virtual Format (Raster): Full entry added. Submitted by National Library of Wales.
New Records,fmt/1357,Virtual Format (Vector): Full entry added. Submitted by National Library of Wales.
New Records,fmt/1358,MicroStation Base File: Full entry added. Submitted by The Canadian Centre for Architecture.
New Records,fmt/1359,Softdisk Text Compressor: Full entry added. Submitted by The Canadian Centre for Architecture.
New Records,fmt/1360,Picture Publisher Bitmap 6-10: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1361,Amiga Disk File: Full entry added. Submitted by The National Archives and Records Administration and National Library of Australia.
New Records,fmt/1362,Microsoft MapPoint Document: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1363,DeluxePaint Animation File: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1364,V-Ray Material XML (Vismat): Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1365,Debug File: Extension-only entry added. Submitted by The National Library of Australia.
New Records,fmt/1366,ESRI Published Map Format: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1367,GeoJSON: Extension-only entry added. Submitted by The National Library of Australia.
New Records,fmt/1368,Nero Cover Designer File: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1369,Error File: Extension-only entry added. Submitted by The Canadian Centre for Architecture.
New Records,fmt/1370,Advanced Disk Catalog: Full entry added. Submitted by The Canadian Centre for Architecture.
New Records,fmt/1371,OmniPage Document 10: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1372,OmniPage Document 12: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1373,OmniPage Document 18: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1374,XDOMEA 1.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1375,XDOMEA 2.0.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1376,XDOMEA 2.0.1: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1377,XDOMEA 2.1.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1378,XDOMEA 2.2.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1379,XDOMEA 2.3.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1380,XDOMEA 2.4.0: Full entry added. Submitted by Landesarchiv Nordrhein-Westfalen.
New Records,fmt/1381,VariCAD 7+: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1382,Embedded OpenType (EOT) File Format 0x00010000: Full entry added. Submitted by Technische Informationsbibliothek (TIB) Hannover.
New Records,fmt/1383,Embedded OpenType (EOT) File Format 0x00020001: Full entry added. Submitted by Technische Informationsbibliothek (TIB) Hannover.
New Records,fmt/1384,Embedded OpenType (EOT) File Format 0x00020002: Full entry added. Submitted by Technische Informationsbibliothek (TIB) Hannover.
New Records,fmt/1385,Bruker PDZ: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1386,Muvee autoProducer Project File 1-5: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1387,Muvee autoProducer Project File 6: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1388,Muvee Reveal Project File: Full entry added. Submitted by The Church of Jesus Christ of Latter Day Saints.
New Records,fmt/1389,Drawing Interchange Format (ASCII) 2018/2019/2020/2021: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1390,Drawing Interchange Format (Binary) 2007-2009: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1391,Drawing Interchange Format (Binary) 2010-2012: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1392,Drawing Interchange Format (Binary) 2013-2017: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1393,Drawing Interchange Format (Binary) 2018-2021: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1394,Drawing Interchange Format (Binary) Generic: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1395,AutoCAD Drawing 2018/2019/2020/2021: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1396,FinePrint: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
