New Records,fmt/338,"Interchange File Format Interleaved Bitmap: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/339,"Interchange File Format 8-bit Sampled Voice: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/340,"Lotus WordPro Document 97/Millennium: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/341,"Macintosh PICT Image 2.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/342,"Microsoft Project Export File 4.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/343,"Microsoft Project Export File 3.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/344,"Microsoft Windows Enhanced Metafile 2.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/345,"Microsoft Windows Enhanced Metafile 3.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/346,"Microsoft Word for Macintosh Document 1.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/347,"MPEG 1/2 Audio Layer I: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/348,"Paint Shop Pro Image 9: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/349,"Paint Shop Pro Image 10: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/350,"Paradox Database Table 3.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/351,"Paradox Database Table 4.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/352,"Paradox Database Table 5.0: Outline entry added. Submission from Georgia Tech Research Institute, USA."
New Records,fmt/353,Tagged Image File Format: Full entry added.
New Records,fmt/354,Acrobat PDF/A - Portable Document Format 1b: Full entry added.
New Records,fmt/355,Rich Text Format 1.9: Outline entry added.
New Records,fmt/356,Adaptive Multi-Rate Audio: Outline entry added.
New Records,fmt/357,3GPP Audio/Video File: Outline entry added.
New Records,fmt/358,Internet Data Query File: Outline entry added.
New Records,fmt/359,Microsoft Front Page Binary Tree Index: Outline entry added.
Updated Records,fmt/7,Tagged Image File Format 3: Record deprecated in favour of fmt/353 Tagged Image File Format.
Updated Records,fmt/8,Tagged Image File Format 4: Record deprecated in favour of fmt/353 Tagged Image File Format.
Updated Records,fmt/9,Tagged Image File Format 5: Record deprecated in favour of fmt/353 Tagged Image File Format.
Updated Records,fmt/10,Tagged Image File Format 6: Record deprecated in favour of fmt/353 Tagged Image File Format.
Updated Records,fmt/44,JPEG File Interchange Format 1.02: Existing signature refined through PRONOM Research.
Updated Records,fmt/53,Rich Text Format 1.8: Existing signature refined through PRONOM Research.
Updated Records,fmt/63,Drawing Interchange File Format (ASCII) Generic: Existing signature refined through PRONOM Research.
Updated Records,fmt/75,Drawing Interchange File Format (ASCII) R11/12: Existing signature refined through PRONOM Research.
Updated Records,fmt/95,Acrobat PDF/A - Portable Document Format 1a: Existing signature refined following request from Archaeology Data Service and record title updated to distinguish different versions.
Updated Records,fmt/99,Hypertext Markup Language 4.0: Priority information changed to avoid potential clash with Internet Message Format identification.
Updated Records,fmt/115,"Windows Bitmap 2.0: Existing signature refined by Georgia Tech Research Institute, USA."
Updated Records,fmt/278,Internet Message Format: Existing signature refined through PRONOM Research.
Updated Records,x-fmt/25,OS/2 Bitmap 1.0: Record deprecated in favour of fmt/115 Windows Bitmap 2.0.
Updated Records,x-fmt/80,Macintosh PICT Image 1.0: Record title updated to distinguish different versions.
Updated Records,x-fmt/116,Lotus 1-2-3 Worksheet 4.0: File extension wk3 removed as identifier for this version.
