New Records,fmt/1538,CompuServe RLE: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1539,Raster Matrix Format: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1540,NeoDesk Icon File (3): Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1541,Visual Basic Form File (4 onwards): Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1542,Visual Basic Form File (3 or earlier): Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1543,ELAN Annotation File: Full entry added. Submitted by German National Library of Science and Technology.
New Records,fmt/1544,ELAN Preference File: Full entry added. Submitted by German National Library of Science and Technology.
New Records,fmt/1545,NeoDesk Icon File (1 and 2): Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1546,Daisy-Dot Font File (I and II): Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1547,Daisy-Dot Font File (III): Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1548,Visual Basics MAK File: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1549,Bentley Microstation Hidden Line File: Full entry added. Submitted by The Canadian Centre for Architecture.
New Records,fmt/1550,MATLAB Mat File (Level 4): Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1551,NetWare Loadable Module: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1552,Surprise! Adlib Tracker v2.0: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1553,Septentrio Binary Format: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1554,DNA Sequence Chromatogram File: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1555,Standard Data Format: Full entry added. Submitted by The National Library of Australia.
New Records,fmt/1556,Starlink Data Format: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1557,Cyber Paint Sequence: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1558,SelF-eXtracting LHA/LZH Compressed Files: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1559,Beam Software SIFF File: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1560,Sample Vision Audio File Format: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1561,SpritePad Image Format: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1562,AutoDesk Indexed Point Cloud: Full entry added. Submitted by The Church of Jesus Christ of Latter-day Saints.
New Records,fmt/1563,ERDAS Imagine Large Raster Spill File: Full entry added. Submitted by National Library of Australia.
New Records,fmt/1564,Associated Signature Container Extended (ASiC-E): Extension only entry added. Submitted by The National Archives of the Czech Republic.
New Records,fmt/1565,reStructuredText: Full entry added. Submitted by Norwegian Unix Users Group.
New Records,fmt/1566,ColdFusion Markup Language: Full entry added. Submitted by National Library of Australia.
New Records,fmt/1567,ISDOC Information System Document (Generic): Full entry added. Submitted by The National Archives of the Czech Republic.
New Records,fmt/1568,ISDOCX Information System Document (Generic): Full entry added. Submitted by The National Archives of the Czech Republic.
New Records,fmt/1569,Bitstream Speedo Fonts: Full entry added. Submitted by The National Archives and Records Administration.
New Records,fmt/1570,ISDOC Information System Document (6.0.1): Full entry added. Submitted by The National Archives of the Czech Republic.
New Records,fmt/1571,ISDOCX Information System Document (6.0.1): Full entry added. Submitted by The National Archives of the Czech Republic.
New Records,fmt/1572,OrCAD Project File: Full entry added. Submitted by The National Archives and Records Administration.
Updated Records,fmt/353,Tagged Image File Format: Removed or updated expired documentation links.
Updated Records,fmt/569,Matroska: Added file specification. Submitted by Axiell.
Updated Records,fmt/586,LifeTechnologies SDS: Priority over fmt/1556 added.
Updated Records,fmt/806,"MATLAB Mat file (Level 5): Standardised the name and version formatting of all mat files, at the request of one of our users. Submitted by The National Library of Australia."
Updated Records,fmt/828,"MATLAB Mat file (Level 7.3): Standardised the name and version formatting of all mat files, at the request of one of our users. Submitted by The National Library of Australia."
Updated Records,fmt/1251,Electronically Certified Document (EDOC): Priority over fmt/1564 added.
Updated Records,fmt/1254,Cardfile: Corrected transposition of two characters in Magic Byte sequence in description field.
Updated Records,fmt/1341,"Associated Signature Container Simple (ASiC-S): Updated name, description, source description, extension and container signature. Submitted by The National Archives of the Czech Republic."
Updated Records,fmt/1477,TEI P5 XML - Corpus File: Priority over fmt/1476 added.
New Signatures,fmt/1538,CompuServe RLE: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1539,Raster Matrix Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1540,NeoDesk Icon File (3): Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1541,Visual Basic Form File (4 onwards): Signature researched and samples provided by The National Library of Australia.
New Signatures,fmt/1542,Visual Basic Form File (3 or earlier): Signature researched and samples provided by The National Library of Australia.
New Signatures,fmt/1543,ELAN Annotation File: Signature researched and samples provided by German National Library of Science and Technology.
New Signatures,fmt/1544,ELAN Preference File: Signature researched and samples provided by German National Library of Science and Technology.
New Signatures,fmt/1545,NeoDesk Icon File (1 and 2): Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1546,Daisy-Dot Font File (I and II): Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1547,Daisy-Dot Font File (III): Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1548,Visual Basics MAK File: Signature researched and samples provided by The National Library of Australia.
New Signatures,fmt/1549,Bentley Microstation Hidden Line File: Signature researched and samples provided by The Canadian Centre for Architecture.
New Signatures,fmt/1550,MATLAB Mat File (Level 4): Signature researched and samples provided by The National Library of Australia.
New Signatures,fmt/1551,NetWare Loadable Module: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1552,Surprise! Adlib Tracker v2.0: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1553,Septentrio Binary Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1554,DNA Sequence Chromatogram File: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1555,Standard Data Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1556,Starlink Data Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1557,Cyber Paint Sequence: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1558,SelF-eXtracting LHA/LZH Compressed Files: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1559,Beam Software SIFF File: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1560,Sample Vision Audio File Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1561,SpritePad Image Format: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1562,AutoDesk Indexed Point Cloud: Signature researched and samples provided by The Church of Jesus Christ of Latter-day Saints.
New Signatures,fmt/1563,ERDAS Imagine Large Raster Spill File: Signature researched and samples provided by National Library of Australia.
New Signatures,fmt/1565,reStructuredText: Signature researched and samples provided by Norwegian Unix Users Group.
New Signatures,fmt/1566,ColdFusion Markup Language: Signature researched and samples provided by National Library of Australia.
New Signatures,fmt/1567,ISDOC Information System Document (Generic): Signature researched and samples provided by The National Archives of the Czech Republic.
New Signatures,fmt/1568,ISDOCX Information System Document (Generic): Signature researched and samples provided by The National Archives of the Czech Republic.
New Signatures,fmt/1569,Bitstream Speedo Fonts: Signature researched and samples provided by The National Archives and Records Administration.
New Signatures,fmt/1570,ISDOC Information System Document (6.0.1): Signature researched and samples provided by The National Archives of the Czech Republic.
New Signatures,fmt/1571,ISDOCX Information System Document (6.0.1): Signature researched and samples provided by The National Archives of the Czech Republic.
New Signatures,fmt/1572,OrCAD Project File: Signature researched and samples provided by The National Archives and Records Administration.
