Updated Records,fmt/152,Digital Negative Format (DNG) 1.1: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/281,"LaTeX (Subdocument): Given priority over fmt/101, Extensible Markup Language 1.0. Submitted by Digital Preservation Department, The National Archives (UK) (UK)."
Updated Records,fmt/289,"WARC: Given priority over fmt/101, Extensible Markup Language 1.0. Submitted by Digital Preservation Department, The National Archives (UK) (UK)."
Updated Records,fmt/436,Digital Negative Format (DNG) 1.0: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/437,Digital Negative Format (DNG) 1.2: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/438,Digital Negative Format (DNG) 1.3: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/654,"INTERLIS Model File 2.3: Given priority over fmt/101, Extensible Markup Language 1.0. Submitted by Digital Preservation Department, The National Archives (UK) (UK)."
Updated Records,fmt/730,Digital Negative Format (DNG) 1.4: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/898,Zoomify Image Format: Signature strengthened to prevent clashes. Submitted by Preservica.
Updated Records,fmt/1157,"Folio Infobase File 2: Given priority over fmt/101, Extensible Markup Language 1.0. Submitted by Digital Preservation Department, The National Archives (UK) (UK)."
Updated Records,fmt/1841,Digital Negative Format (DNG) 1.5: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/1842,Digital Negative Format (DNG) 1.6: Max-offset increased to 128000 bytes for EOF signatures and MIME type of 'image/dng' added. Submitted by Brigham Young University.
Updated Records,fmt/1924,"CorelDraw Drawing 8 Bidi: Given priority over fmt/1886 Resource Interchange File Format (RIFF). Submitted by Digital Preservation Department, The National Archives (UK) (UK)."
